dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,498,IForest,0.04,0,uncertainty,False,0.5472164948453608
1_ALOI,500,IForest,0.04,1,uncertainty,False,0.5213745704467354
1_ALOI,499,IForest,0.04,2,uncertainty,False,0.4231615120274914
1_ALOI,496,IForest,0.04,3,uncertainty,False,0.4186941580756014
1_ALOI,499,IForest,0.04,4,uncertainty,False,0.5178006872852233
1_ALOI,500,IForest,0.04,0,anomalous,True,0.5517525773195876
1_ALOI,490,IForest,0.04,1,anomalous,True,0.5429553264604811
1_ALOI,500,IForest,0.04,2,anomalous,True,0.4525773195876288
1_ALOI,493,IForest,0.04,3,anomalous,True,0.4023367697594502
1_ALOI,497,IForest,0.04,4,anomalous,True,0.5010309278350515
1_ALOI,500,IForest,0.04,0,anomalous,False,0.5578006872852234
1_ALOI,499,IForest,0.04,1,anomalous,False,0.5371134020618558
1_ALOI,500,IForest,0.04,2,anomalous,False,0.47621993127147766
1_ALOI,500,IForest,0.04,3,anomalous,False,0.43120274914089346
1_ALOI,497,IForest,0.04,4,anomalous,False,0.5436426116838488
1_ALOI,500,IForest,0.04,0,clusters,True,0.5550515463917526
1_ALOI,500,IForest,0.04,1,clusters,True,0.5281099656357389
1_ALOI,500,IForest,0.04,2,clusters,True,0.4285910652920962
1_ALOI,462,IForest,0.04,3,clusters,True,0.419106529209622
1_ALOI,498,IForest,0.04,4,clusters,True,0.507766323024055
1_ALOI,500,IForest,0.04,0,clusters,False,0.5615120274914089
1_ALOI,500,IForest,0.04,1,clusters,False,0.5399312714776632
1_ALOI,500,IForest,0.04,2,clusters,False,0.4201374570446736
1_ALOI,498,IForest,0.04,3,clusters,False,0.41979381443298974
1_ALOI,498,IForest,0.04,4,clusters,False,0.5046048109965635
1_ALOI,499,IForest,0.06,0,random,True,0.5151890034364262
1_ALOI,478,IForest,0.06,1,random,True,0.5189003436426117
1_ALOI,485,IForest,0.06,2,random,True,0.4249484536082474
1_ALOI,500,IForest,0.06,3,random,True,0.4508591065292097
1_ALOI,500,IForest,0.06,4,random,True,0.5136769759450172
1_ALOI,499,IForest,0.06,0,random,False,0.5520274914089347
1_ALOI,499,IForest,0.06,1,random,False,0.54446735395189
1_ALOI,499,IForest,0.06,2,random,False,0.4281099656357388
1_ALOI,500,IForest,0.06,3,random,False,0.4644673539518901
1_ALOI,500,IForest,0.06,4,random,False,0.532233676975945
1_ALOI,498,IForest,0.06,0,uncertainty,True,0.5402061855670103
1_ALOI,127,IForest,0.06,1,uncertainty,True,0.5090034364261168
1_ALOI,500,IForest,0.06,2,uncertainty,True,0.4441924398625429
1_ALOI,274,IForest,0.06,3,uncertainty,True,0.48467353951890035
1_ALOI,495,IForest,0.06,4,uncertainty,True,0.5366323024054983
1_ALOI,499,IForest,0.06,0,uncertainty,False,0.5283161512027491
1_ALOI,499,IForest,0.06,1,uncertainty,False,0.549278350515464
1_ALOI,500,IForest,0.06,2,uncertainty,False,0.44721649484536086
